# R2D2 triangularized dual grid
1173	0	-1	6.45	302.15	6.386138614	306.7857143	5.070379538	303.7702381		0	1399	1173	
0	1399	-1	6.386138614	306.7857143	2.375	302.375	5.070379538	303.7702381		0	1399	1173	
1399	1173	-1	2.375	302.375	6.45	302.15	5.070379538	303.7702381		0	1399	1173	
19	0	-1	10.64356436	306.7857143	6.386138614	306.7857143	7.826567657	305.2404762		0	1173	19	
0	1173	-1	6.386138614	306.7857143	6.45	302.15	7.826567657	305.2404762		0	1173	19	
1173	19	-1	6.45	302.15	10.64356436	306.7857143	7.826567657	305.2404762		0	1173	19	
1	0	-1	6.386138614	311.3095238	6.386138614	306.7857143	8.514851485	309.047619		0	19	20	1	
0	19	-1	6.386138614	306.7857143	10.64356436	306.7857143	8.514851485	309.047619		0	19	20	1	
19	20	-1	10.64356436	306.7857143	10.64356436	311.3095238	8.514851485	309.047619		0	19	20	1	
20	1	-1	10.64356436	311.3095238	6.386138614	311.3095238	8.514851485	309.047619		0	19	20	1	
1398	0	-1	2.375	307.125	6.386138614	306.7857143	5.049092409	308.406746		0	1	1398	
0	1	-1	6.386138614	306.7857143	6.386138614	311.3095238	5.049092409	308.406746		0	1	1398	
1	1398	-1	6.386138614	311.3095238	2.375	307.125	5.049092409	308.406746		0	1	1398	
1399	0	-1	2.375	302.375	6.386138614	306.7857143	3.712046205	305.4285714		0	1398	1399	
0	1398	-1	6.386138614	306.7857143	2.375	307.125	3.712046205	305.4285714		0	1398	1399	
1398	1399	-1	2.375	307.125	2.375	302.375	3.712046205	305.4285714		0	1398	1399	
2	1	-1	6.386138614	315.8333333	6.386138614	311.3095238	8.514851485	313.5714286		1	20	21	2	
1	20	-1	6.386138614	311.3095238	10.64356436	311.3095238	8.514851485	313.5714286		1	20	21	2	
20	21	-1	10.64356436	311.3095238	10.64356436	315.8333333	8.514851485	313.5714286		1	20	21	2	
21	2	-1	10.64356436	315.8333333	6.386138614	315.8333333	8.514851485	313.5714286		1	20	21	2	
1397	1	-1	2.375	311.875	6.386138614	311.3095238	5.049092409	313.0059524		1	2	1397	
1	2	-1	6.386138614	311.3095238	6.386138614	315.8333333	5.049092409	313.0059524		1	2	1397	
2	1397	-1	6.386138614	315.8333333	2.375	311.875	5.049092409	313.0059524		1	2	1397	
1398	1	-1	2.375	307.125	6.386138614	311.3095238	3.712046205	310.1031746		1	1397	1398	
1	1397	-1	6.386138614	311.3095238	2.375	311.875	3.712046205	310.1031746		1	1397	1398	
1397	1398	-1	2.375	311.875	2.375	307.125	3.712046205	310.1031746		1	1397	1398	
3	2	-1	6.386138614	320.3571429	6.386138614	315.8333333	8.514851485	318.0952381		2	21	22	3	
2	21	-1	6.386138614	315.8333333	10.64356436	315.8333333	8.514851485	318.0952381		2	21	22	3	
21	22	-1	10.64356436	315.8333333	10.64356436	320.3571429	8.514851485	318.0952381		2	21	22	3	
22	3	-1	10.64356436	320.3571429	6.386138614	320.3571429	8.514851485	318.0952381		2	21	22	3	
1396	2	-1	2.375	316.625	6.386138614	315.8333333	5.049092409	317.6051587		2	3	1396	
2	3	-1	6.386138614	315.8333333	6.386138614	320.3571429	5.049092409	317.6051587		2	3	1396	
3	1396	-1	6.386138614	320.3571429	2.375	316.625	5.049092409	317.6051587		2	3	1396	
1397	2	-1	2.375	311.875	6.386138614	315.8333333	3.712046205	314.7777778		2	1396	1397	
2	1396	-1	6.386138614	315.8333333	2.375	316.625	3.712046205	314.7777778		2	1396	1397	
1396	1397	-1	2.375	316.625	2.375	311.875	3.712046205	314.7777778		2	1396	1397	
4	3	-1	6.386138614	324.8809524	6.386138614	320.3571429	8.514851485	322.6190476		3	22	23	4	
3	22	-1	6.386138614	320.3571429	10.64356436	320.3571429	8.514851485	322.6190476		3	22	23	4	
22	23	-1	10.64356436	320.3571429	10.64356436	324.8809524	8.514851485	322.6190476		3	22	23	4	
23	4	-1	10.64356436	324.8809524	6.386138614	324.8809524	8.514851485	322.6190476		3	22	23	4	
1395	3	-1	2.375	321.375	6.386138614	320.3571429	5.049092409	322.2043651		3	4	1395	
3	4	-1	6.386138614	320.3571429	6.386138614	324.8809524	5.049092409	322.2043651		3	4	1395	
4	1395	-1	6.386138614	324.8809524	2.375	321.375	5.049092409	322.2043651		3	4	1395	
1396	3	-1	2.375	316.625	6.386138614	320.3571429	3.712046205	319.452381		3	1395	1396	
3	1395	-1	6.386138614	320.3571429	2.375	321.375	3.712046205	319.452381		3	1395	1396	
1395	1396	-1	2.375	321.375	2.375	316.625	3.712046205	319.452381		3	1395	1396	
5	4	-1	6.386138614	329.4047619	6.386138614	324.8809524	8.514851485	327.1428571		4	23	24	5	
4	23	-1	6.386138614	324.8809524	10.64356436	324.8809524	8.514851485	327.1428571		4	23	24	5	
23	24	-1	10.64356436	324.8809524	10.64356436	329.4047619	8.514851485	327.1428571		4	23	24	5	
24	5	-1	10.64356436	329.4047619	6.386138614	329.4047619	8.514851485	327.1428571		4	23	24	5	
1394	4	-1	2.375	326.125	6.386138614	324.8809524	5.049092409	326.8035714		4	5	1394	
4	5	-1	6.386138614	324.8809524	6.386138614	329.4047619	5.049092409	326.8035714		4	5	1394	
5	1394	-1	6.386138614	329.4047619	2.375	326.125	5.049092409	326.8035714		4	5	1394	
1395	4	-1	2.375	321.375	6.386138614	324.8809524	3.712046205	324.1269841		4	1394	1395	
4	1394	-1	6.386138614	324.8809524	2.375	326.125	3.712046205	324.1269841		4	1394	1395	
1394	1395	-1	2.375	326.125	2.375	321.375	3.712046205	324.1269841		4	1394	1395	
6	5	-1	6.386138614	333.9285714	6.386138614	329.4047619	8.514851485	331.6666667		5	24	25	6	
5	24	-1	6.386138614	329.4047619	10.64356436	329.4047619	8.514851485	331.6666667		5	24	25	6	
24	25	-1	10.64356436	329.4047619	10.64356436	333.9285714	8.514851485	331.6666667		5	24	25	6	
