# R2D2 grid information
0	0.05	1	0
1	0.15	1	0
2	0.25	1	0
3	0.35	1	0
4	0.45	1	0
5	0.55	1	0
6	0.65	1	0
7	0.75	1	0
8	0.85	1	0
9	0.95	1	0
10	1.05	1	0
11	1.15	1	0
12	1.25	1	0
13	1.35	1	0
14	1.45	1	0
15	1.55	1	0
16	1.65	1	0
17	1.75	1	0
18	1.85	1	0
19	1.95	1	0
20	2.05	1	0
21	2.15	1	0
22	2.25	1	0
23	2.35	1	0
24	2.45	1	0
25	2.55	1	0
26	2.65	1	0
27	2.75	1	0
28	2.85	1	0
29	2.95	1	0
30	3.05	1	0
31	3.15	1	0
32	3.25	1	0
33	3.35	1	0
34	3.45	1	0
35	3.55	1	0
36	3.65	1	0
37	3.75	1	0
38	3.85	1	0
39	3.95	1	0
40	4.05	1	0
41	4.15	1	0
42	4.25	1	0
43	4.35	1	0
44	4.45	1	0
45	4.55	1	0
46	4.65	1	0
47	4.75	1	0
48	4.85	1	0
49	4.95	1	0
